Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|21---Minería|213---Servicios relacionados con la minería,NA,NA,NA,NA,NA,NA,NA,10.3,11.287,12.041,12.374,10.768,11.085,11.191,29.423,52.452,55.543,57.39,39.506,43.729,46.15,37.4,18.262,14.074,13.525,28.348,24.394,22.876,19.149,17.78,19.088,18.525,18.494,18.587,18.051,18.824,18.075,15.904,16.521,18.321,17.488,17.028,14.933,15.407,18.455,16.875,15.239,16.315,16.931,18.885,20.586,17.826,15.655,19.704,19.049,17.913,14.068,10.965,10.856,11.848,12.544,12.041,12.07,9.097,9.861,10.896,10.419,9.522,9.974,10.128,12.287,12.463,10.22,8.106,12.286,11.657,10.821,6.521,11.793,11.766,12.163,8.987,9.761,10.296,7.821,0.08,-0.53,0.118,4.165,2.831,2.217,1.399,9.174,14.521,12.112,4.98,7.668,8.681,10.423,5.036,0.792,0.936,7.893,5.764,4.597,2.294,6.187,8.723,10.076,4.219,5.578,6.678,6.888,0.95,-0.725,0.547,3.903,2.468,1.93,4.382,6.78,7.271,7.064,5.556,5.997,6.15,6.494,6.564,8.235,9.79,6.476,7.051,7.959,8.392,6.963,4.543,1.226,7.717,6.772,5.325,-0.603,-0.723,0.077,2.42,-0.667,-0.443,0.242,6.796,4.566,1.123,0.029,5.866,4.424,3.411,1.288,2.952,7.634,6.401,1.964,3.543,4.094,8.13,7.369,7.659,9.344,7.848,7.815,8.162,4.121,-2.215,-7.906,-1.913,1.622,-0.958,-1.169,-3.656,8.44,8.763,4.687,1.059,2.987,3.366,0.171,-4.825,-1.36,-4.479,-2.007,-1.824,-2.392,2.375,23.752,25.423,23.64,10.846,14.738,16.292,16.548,-2.895,-5.295,0.826,7.962,4.057,3.604,3.315,2.289,,,2.875,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,6.742,10.704,12.238,13.799,8.811,10.081,11.085,18.723,42.612,41.997,42.956,31.217,35.12,37.21,54.208,26.269,25.651,34.934,38.296,33.466,33.92,25.51,18.301,16.099,14.708,21.755,19.678,18.189,16.812,17.168,18.349,19.222,16.993,17.477,18.002,21.155,19.748,17.559,15.627,20.409,19.394,18.364,10.192,9.296,8.381,6.335,9.755,9.272,8.464,8.015,6.661,4.302,2.871,7.318,6.26,5.367,5.603,12.517,17.367,22.111,9.091,11.929,14.518,21.263,14.557,5.504,0.444,17.782,13.386,9.856,-4.571,-4.362,2.53,0.733,-4.458,-2.133,-1.418,2.935,-0.818,-2.784,-2.411,1.009,-0.321,-0.854,-3.056,-4.838,-3.197,-1.845,-3.973,-3.731,-3.251,-1.809,3.021,3.468,5.086,0.624,1.625,2.503,2.841,7.842,12.953,18.364,5.352,7.979,10.541,11.702,7.575,0.832,-3.379,9.568,6.394,3.798,2.577,-4.283,-9.189,-16.274,-0.92,-3.851,-7.078,-14.73,-9.816,-7.266,-2.155,-12.311,-10.594,-8.62,-4.546,-8.097,-5.751,-4.926,-6.342,-6.142,-5.841,0.45,10.125,10.379,14.219,5.246,7.003,8.819,12.467,9.248,11.565,8.942,10.795,11.068,10.506,4.043,-2.401,-5.924,-8.596,0.779,-1.623,-3.439,-8.812,-4.042,5.974,23.257,-6.493,-2.227,4.028,52.075,62.902,47.594,27.339,57.604,53.9,46.177,1.966,-5.482,-0.243,3.933,-1.96,-1.346,-0.038,12.501,19.148,15.592,9.961,15.888,15.787,14.301,3.65,-2.869,-6.653,-6.311,0.352,-2.212,-3.26,-1.297,2.151,4.881,6.105,0.329,1.928,2.954,4.572,4.901,,,4.735,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final|221---Generación, transmisión y distribución de energía eléctrica",NA,NA,NA,NA,NA,NA,NA,4.947,9.949,12.633,15.737,7.56,9.456,11.167,23.789,52.576,50.23,51.861,38.944,43.12,45.448,65.58,31.379,29.631,38.716,45.764,39.444,39.293,26.449,17.624,15.247,14.488,21.841,19.411,17.929,18.756,19.388,19.473,18.533,19.07,19.21,19.11,15.919,12.241,9.845,7.382,13.97,12.472,11.074,4.266,4.589,5.649,6.022,4.479,4.922,5.156,10.509,10.585,7.9,5.03,10.549,9.61,8.412,6.642,12.102,17.049,24.271,9.372,12.025,15.11,23.095,17.347,7.055,0.814,20.151,15.454,11.434,-7.231,-7.636,-0.686,-3.418,-7.435,-5.206,-4.757,-0.581,-5.186,-6.818,-6.062,-2.945,-4.295,-4.745,-6.056,-7.423,-5.193,-3.796,-6.784,-6.287,-5.654,-2.726,3.27,3.426,4.731,0.307,1.42,2.282,1.254,6.194,12.174,18.4,3.732,6.684,9.527,10.442,6.068,-1.266,-5.212,8.181,4.696,2.069,1.93,-5.914,-11.98,-21.396,-2.09,-5.652,-9.782,-21.098,-16.558,-13.598,-7.406,-18.862,-17.038,-14.826,-7.93,-10.748,-7.763,-6.783,-9.345,-8.808,-8.311,-1.015,10.77,11.068,16.063,4.805,6.952,9.233,14.523,10.613,13.641,10.118,12.479,12.895,12.158,4.475,-3.704,-7.521,-11.143,0.331,-2.518,-4.777,-12.885,-7.487,5.33,28.125,-10.296,-4.936,3.07,67.472,82.695,59.737,32.756,75.256,69.384,58.37,0.988,-8.058,-2.02,2.776,-3.825,-3.179,-1.706,13.388,21.28,16.896,10.243,17.411,17.226,15.438,3.439,-3.839,-8.286,-7.813,-0.221,-3.217,-4.391,-1.884,2.049,5.497,7.05,-0.068,1.909,3.159,4.427,4.399,,,4.394,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final|222---Suministro de agua y suministro de gas por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,18.976,18.606,13.863,5.35,18.8,17.109,14,-0.975,2.497,2.665,4.209,0.787,1.414,2.087,8.386,4.727,9.62,18.31,6.497,7.563,10.271,24.987,27.132,24.751,17.666,26.073,25.601,23.448,5.95,1.208,3.002,12.819,3.516,3.335,5.7,29.01,43.267,50.864,49.145,36.166,41.111,43.205,43.258,36.061,27.522,18.311,39.451,35.18,30.566,8.188,2.083,-0.954,0.443,5.034,2.965,2.307,4.589,8.977,12.315,13.22,6.79,8.619,9.786,12.111,8.559,7.113,4.249,10.302,9.22,7.922,-3.466,-1.554,1.204,5.416,-2.508,-1.273,0.398,15.877,19.239,19.532,15.849,17.598,18.277,17.646,8.681,3.116,-0.217,-0.185,5.807,3.712,2.699,1.271,2.06,1.953,-0.134,1.667,1.77,1.318,3.015,5.599,9.125,16.711,4.288,5.867,8.501,19.608,20.615,18.28,10.436,20.162,19.56,17.156,6.664,3.168,3.86,10.079,4.867,4.51,5.892,15.695,22.728,24.713,20.426,19.224,21.068,20.914,8.916,1.91,1.838,1.743,5.296,4.104,3.494,5.467,7.992,8.06,8.115,6.731,7.184,7.424,5.332,4.329,3.968,4.047,4.825,4.533,4.406,2.337,2.654,0.723,1.774,2.497,1.891,1.864,6.672,8.343,8.219,6.692,7.521,7.76,7.488,5.828,3.577,4.855,5.853,4.678,4.732,5.012,5.268,6.538,6.872,7.413,5.907,6.23,6.522,8.186,8.039,7.264,6.669,8.108,7.821,7.534,4.97,4.706,4.389,4.258,4.828,4.684,4.582,3.162,2.738,2.955,2.679,2.963,2.959,2.884,5.147,6.531,,,5.847,,
Actividades secundarias|23---Construcción,NA,NA,NA,NA,NA,NA,NA,11.31,12.801,14.391,15.998,12.075,12.894,13.602,28.129,47.738,46.711,43.571,36.977,40.262,41.435,32.155,16.966,16.455,18.411,24.902,22.095,21.045,20.474,18.65,20.329,22.017,19.6,19.847,20.327,23.499,23.449,21.926,21.351,23.402,22.838,22.392,17.272,16.6,17.472,16.278,16.907,17.033,16.802,19.89,22.258,20.942,19.34,21.072,21.016,20.514,15.618,12,9.96,8.816,13.805,12.432,11.541,6.977,6.649,7.224,7.607,6.858,6.983,7.156,8.854,9.665,7.382,6.126,9.23,8.536,7.914,6.132,10.645,10.579,11.627,8.399,9.134,9.757,9.847,3.021,2.45,2.036,6.366,5.018,4.257,1.54,6.257,9.659,7.911,3.914,5.893,6.412,7.949,4.318,1.697,2.389,6.071,4.501,3.942,3.471,6.805,9.441,10.809,5.191,6.615,7.681,8.37,3.266,0.688,-0.509,5.723,3.986,2.823,2.266,3.951,3.829,5.094,3.104,3.348,3.787,4.142,4.296,7.12,10.077,4.248,5.244,6.559,8.143,6.921,4.238,0.654,7.506,6.352,4.764,-0.487,-1.004,-1.295,-0.984,-0.75,-0.929,-0.946,0.913,2.276,4.257,4.593,1.611,2.498,3.05,4.315,3.713,4.085,4.838,4.005,4.06,4.249,4.864,6.345,7.786,8.472,5.617,6.326,6.902,12.619,12.118,9.35,8.118,12.343,11.314,10.457,5.691,7.642,9.806,9.566,6.689,7.718,8.157,6.24,2.938,1.165,0.928,4.545,3.391,2.77,2.483,5.651,5.126,6.648,3.767,4.223,4.866,9.557,10.546,14.386,14.133,10.365,11.745,12.32,14.328,16.306,,,15.348,,
Actividades secundarias|23---Construcción|236---Edificación,NA,NA,NA,NA,NA,NA,NA,11.434,13.144,15.21,17.33,12.278,13.283,14.17,30.208,49.593,46.459,41.759,38.871,41.512,41.994,29.469,14.316,14.63,17.37,22.335,19.766,19.073,19.952,18.305,20.067,21.616,19.148,19.435,19.894,23.471,23.376,21.912,21.616,23.362,22.837,22.484,17.57,17.284,18.494,17.69,17.382,17.674,17.62,21.428,24.101,22.784,20.928,22.743,22.744,22.205,16.73,12.803,10.529,9.369,14.788,13.283,12.333,7.914,7.691,8.016,7.829,7.842,7.895,7.896,8.298,8.475,6.008,4.978,8.373,7.517,6.886,5.807,11.039,11.132,11.962,8.405,9.288,9.923,9.838,2.426,1.718,1.395,6.077,4.623,3.83,1.316,6.321,9.622,7.618,3.844,5.828,6.277,7.619,3.945,1.586,2.574,5.702,4.217,3.785,3.672,7.008,8.749,8.691,5.398,6.511,7.063,6.349,1.482,-0.105,-0.336,3.824,2.48,1.765,2.756,3.831,3.033,5.034,3.281,3.214,3.673,4.04,4.471,7.817,10.611,4.289,5.484,6.864,7.828,6.481,4.545,1.204,7.129,6.221,4.825,0.235,0.03,-0.391,-0.217,0.132,-0.041,-0.086,1.543,2.767,3.861,3.901,2.169,2.727,3.033,3.605,3.592,4.412,5.485,3.602,3.924,4.31,5.812,7.2,8.628,9.011,6.526,7.213,7.705,12.748,11.744,9.268,8.103,12.206,11.19,10.369,5.671,7.432,8.704,8.388,6.577,7.271,7.529,6.078,3.081,1.596,1.234,4.53,3.531,2.956,1.911,4.257,4.655,6.749,2.807,3.427,4.301,10.107,11.942,15,14.159,11.317,12.573,12.909,14.023,15.229,,,14.628,,
Actividades secundarias|23---Construcción|237---Construcción de obras de ingeniería civil,NA,NA,NA,NA,NA,NA,NA,9.445,9.85,9.874,10.858,9.694,9.765,9.958,19.488,38.92,42.493,43.137,28.259,32.587,35.388,34.986,20.811,18.25,19.044,28.207,25.117,23.56,20.998,19.318,20.894,21.627,20.276,20.535,20.675,20.32,18.33,16.433,16.73,19.168,18.075,17.7,14.414,16.411,18.479,17.624,15.543,16.782,17.285,20.733,20.801,18.983,16.859,20.748,19.986,18.786,13.87,12.302,12.455,12.241,13.015,12.897,12.872,9.638,9.24,9.395,10.086,9.547,9.475,9.596,13.016,14.57,12.524,10.409,13.686,13.121,12.268,8.119,9.608,9.79,10.822,8.924,9.333,9.816,9.713,5.376,4.455,4.045,7.463,6.317,5.624,3.489,6.898,10.532,9.677,5.167,6.963,7.685,9.771,6.315,2.283,1.118,8.042,6.039,4.644,1.817,4.832,10.577,15.919,3.386,5.867,8.652,12.813,7.042,1.224,-2.625,9.804,6.744,4.027,0.544,4.233,5.71,5.353,2.436,3.536,4.007,4.15,3.815,5.881,9.508,3.963,4.651,6.02,9.707,8.562,3.295,-1.013,9.111,6.989,4.665,-2.803,-4.073,-3.778,-2.982,-3.469,-3.566,-3.416,-1.057,0.786,5.425,6.579,-0.095,1.849,3.171,6.838,4.443,3.624,3.847,5.587,4.874,4.556,3.218,4.836,6.305,7.745,4.035,4.738,5.507,12.687,13.683,9.163,7.47,13.163,11.825,10.664,5.093,8.123,15.123,15.664,6.661,9.423,10.96,8.483,4.103,0.75,1.025,6.224,4.354,3.48,7.264,12.014,7.814,6.568,9.608,9.008,8.406,6.536,5.696,11.227,13.651,6.159,8.065,9.602,15.936,22.315,,,19.195,,
Actividades secundarias|23---Construcción|238---Trabajos especializados para la construcción,NA,NA,NA,NA,NA,NA,NA,12.428,14.731,16.178,17.152,13.626,14.596,15.288,27.872,48.897,51.567,51.709,38.031,42.935,45.572,43.093,26.666,23.867,23.992,34.55,30.669,28.6,24.442,20.563,20.93,22.723,22.566,22,22.307,24.789,25.216,24.066,22.604,24.98,24.538,23.839,16.578,13.804,12.659,9.758,15.097,14.078,12.849,11.476,13.863,13.017,12.228,12.71,12.858,12.721,9.166,6.115,4.862,3.481,7.587,6.52,5.747,1.292,1.651,3.686,5.469,1.489,2.334,3.12,8.721,10.723,8.692,6.47,9.69,9.265,8.545,4.845,8.797,9.059,11.263,6.891,7.722,8.651,10.899,4.465,3.871,2.298,7.566,6.17,5.133,0.324,4.64,8.098,6.668,2.489,4.456,5.011,7.39,4.068,1.45,2.794,5.684,4.137,3.793,4.052,7.824,11.081,13.767,5.924,7.649,9.171,12.418,7.642,4.813,3.145,10.004,8.206,6.898,3.982,4.255,3.558,3.419,4.115,3.932,3.802,4.297,4.422,6.192,8.887,4.373,4.997,6.002,7.383,6.32,4.483,1.108,6.835,6.019,4.728,-0.349,-0.842,-1.261,-0.866,-0.601,-0.823,-0.839,0.949,2.42,4.075,4.178,1.68,2.48,2.91,3.815,3.042,3.088,3.335,3.427,3.296,3.31,2.74,3.951,5.654,6.937,3.341,4.15,4.929,12.088,12.194,9.935,8.985,12.146,11.36,10.659,6.519,8.049,9.38,8.248,7.259,7.978,8.035,4.39,0.901,-0.669,-0.478,2.658,1.53,1.034,1.579,4.61,5.022,7.049,2.851,3.538,4.449,10.14,11.78,15.028,14.454,11.203,12.397,12.876,14.355,16.182,,,15.401,,
Actividades secundarias|31-33---Industrias manufactureras,NA,NA,NA,NA,NA,NA,NA,5.356,5.82,5.237,5.607,5.619,5.498,5.535,27.718,50.718,55.365,63.49,38.63,44.094,49.195,45.804,26.911,26.589,24.177,36.122,32.805,30.357,20.276,16.962,14.902,11.442,18.631,17.363,15.718,11.217,8.836,12.323,14.6,9.983,10.763,11.723,12.827,14.303,11.566,6.568,13.57,12.893,11.213,7.434,7.713,7.975,8.304,7.569,7.715,7.858,5.792,3.56,2.302,1.761,4.67,3.847,3.329,1.531,3.65,3.928,4.324,2.6,3.048,3.361,3.569,1.543,0.825,2.952,2.531,1.951,2.206,5.524,10.006,11.387,8.542,7.786,9.002,8.885,3.38,-1.043,-2.387,0.603,1.096,-0.106,0.082,6.522,13.26,16.739,13.466,9.934,12.214,12.519,7.782,2.427,0.102,1.364,4.991,3.286,2.79,4.399,8,9.746,11.256,6.24,7.407,8.343,8.89,3.914,2.359,2.494,6.317,4.971,4.397,3.772,5.601,4.771,2.835,4.692,4.718,4.209,2.634,2.662,4.822,9.379,2.643,3.379,4.92,11.777,13.114,11.086,6.467,12.451,11.978,10.497,1.819,-1.198,-1.929,-2.023,0.28,-0.465,-0.858,0.301,2.482,4.921,7.498,1.404,2.578,3.818,10.303,12.304,12.461,10.061,11.313,11.706,11.27,7.19,5.881,5.883,8.42,6.525,6.301,6.844,11.161,9.079,5.327,5.222,10.098,8.475,7.625,3.483,6.754,7.609,5.833,5.146,5.958,5.925,3.166,1.171,2.59,1.167,2.13,2.286,2.004,2.903,5.105,7.449,7.564,3.751,5.101,5.767,8.443,6.97,5.604,9.488,7.965,7.046,7.631,10.446,10.683,,,10.568,,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria,NA,NA,NA,NA,NA,NA,NA,6.731,6.354,6.396,7.892,6.544,6.473,6.836,23.95,36.91,41.198,52.386,30.396,33.807,38.523,47.688,38.164,35.12,28.881,42.68,40.194,37.067,22.207,20.017,18.768,15.59,21.133,20.37,19.093,7.03,5.883,9.538,13.471,6.451,7.437,9.017,17.446,17.723,15.509,11.338,17.583,16.902,15.382,7.436,7.681,9.509,9.539,7.554,8.186,8.533,6.871,8.586,7.228,5.165,7.732,7.569,6.94,5.576,2.6,2.659,4.186,4.078,3.613,3.76,5.704,6.707,7.512,7.991,6.203,6.629,6.987,8.19,7.504,6.792,5.289,7.848,7.502,6.919,4.122,4.773,4.614,1.192,4.446,4.501,3.653,1.373,1.824,1.586,7.872,1.596,1.593,3.162,8.472,9.57,11.146,8.132,9.019,9.707,9.295,6.269,9.717,9.697,10.802,7.988,8.545,9.113,12.056,8.269,5.994,4.563,10.125,8.761,7.674,5.674,3.282,4.397,5.764,4.491,4.459,4.792,6.287,8.128,8.58,8.872,7.19,7.64,7.962,9.094,6.127,7.495,6.915,7.628,7.584,7.407,3.345,8.045,3.59,1.68,5.649,4.981,4.126,1.374,1.015,4.173,4.198,1.194,2.146,2.663,5.265,4.732,3.355,4.113,4.993,4.46,4.372,4.558,5.597,3.824,6.061,5.097,4.685,5.037,5.813,5.651,4.919,3.207,5.707,5.453,4.873,4.36,2.742,1.475,2.734,3.561,2.895,2.857,0.008,1.141,5.308,1.747,0.573,2.063,1.983,2.587,2.911,3.844,7.624,2.72,3.08,4.219,8.14,8.515,10.441,10.979,8.367,9.066,9.573,13.611,15.136,,,14.387,,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3111---Elaboración de alimentos para animales,NA,NA,NA,NA,NA,NA,NA,1.597,1.653,3.261,5.807,1.625,2.169,3.07,28.074,50.683,63.043,88.946,39.267,47.188,57.69,72.898,83.898,74.073,41.742,78.976,77.065,66.389,16.939,-5.763,-8.445,-5.147,4.337,-0.242,-1.495,1.947,3.4,2.61,3.241,2.695,2.671,2.816,0.321,-4.485,-6.519,-6.789,-2.15,-3.644,-4.44,-4.409,-0.323,2.96,4.009,-2.376,-0.609,0.537,3.824,2.092,0.647,0.256,2.946,2.154,1.664,-0.807,0.406,6.22,9.829,-0.184,1.96,3.888,12.224,12.993,7.632,7.278,12.62,10.891,9.979,10.414,15.662,17.569,6.85,13.062,14.598,12.602,-1.138,-7.175,-8.083,-2.269,-4.276,-5.605,-4.79,-0.321,2.589,2.621,2.798,1.157,1.653,1.937,11.349,10.733,11.952,18.777,11.007,11.314,13.222,18.265,28.469,34.574,30.821,23.511,27.44,28.251,25.905,14.529,9.487,5.463,19.851,15.986,13.198,0.754,-2.989,-6.218,-3.298,-1.155,-2.889,-2.99,3.519,13.783,17.908,22.352,8.703,11.769,14.491,18.066,11.194,11.238,6.84,14.409,13.267,11.486,6.672,3.948,1.702,-1.053,5.31,4.083,2.738,-3.846,-0.92,-0.685,-1.418,-2.413,-1.838,-1.728,-0.143,0.712,1.713,5.76,0.307,0.797,2.072,7.239,6.085,9.246,8.722,6.654,7.528,7.836,8.31,5.257,-1.089,-2.522,6.765,4.032,2.274,-2.717,3.153,8.498,6.343,0.207,2.949,3.818,5.543,0.791,-1.29,1.068,3.101,1.573,1.445,0.79,6.634,7.306,8.14,3.735,4.898,5.703,13.559,14.602,17.389,16.528,14.115,15.34,15.653,13.986,15.061,,,14.579,,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3112---Molienda de granos y de semillas y obtención de aceites y grasas,NA,NA,NA,NA,NA,NA,NA,7.969,11.999,10.636,10.302,10.005,10.24,10.265,21.96,57.366,75.537,99.792,40.301,52.473,65.214,98.708,51.998,36.276,17.208,71.597,57.529,44.416,3.705,-0.748,-4.402,-2.202,1.412,-0.539,-0.969,-0.559,4.555,11.969,15.403,1.984,5.279,7.812,13.025,8.015,1.523,-4.989,10.472,7.261,3.966,-4.414,-3.503,-1.47,-0.598,-3.957,-3.121,-2.508,-1.268,0.114,2.024,4.749,-0.581,0.309,1.459,4.907,5.259,6.508,7.842,5.102,5.571,6.128,11.615,12.686,10.065,10.426,12.158,11.445,11.231,11.547,12.908,13.294,8.268,12.179,12.551,11.392,2.52,-2.502,-2.439,-1.933,-0.011,-0.845,-1.126,-1.218,1.587,3.32,8.009,0.178,1.226,2.953,15.112,16.486,19.032,23.319,15.806,16.928,18.71,24.307,41.983,35.914,20.535,33.237,34.097,30.251,12.655,-3.608,-4.832,-0.971,3.897,0.866,0.397,-3.019,-4.867,-3.684,-1.452,-3.946,-3.866,-3.257,6.314,12.695,15.783,16.875,9.482,11.602,12.966,14.524,11.397,10.662,9.531,12.914,12.108,11.398,4.314,0.428,-1.422,-3.131,2.367,1.084,-0.002,-2.535,-0.808,-0.877,-1.388,-1.68,-1.414,-1.413,-0.355,-0.628,0.446,2.128,-0.491,-0.177,0.406,3.267,5.729,5.93,5.775,4.5,4.979,5.195,6.819,4.326,2.896,3.136,5.555,4.651,4.252,1.646,3.922,4.69,3.385,2.803,3.438,3.425,1.249,-0.432,-0.637,0.418,0.381,0.036,0.133,3.06,7.859,8.868,9.224,5.439,6.585,7.262,8.248,6.904,8.858,9.985,7.585,8.049,8.581,15.696,16.926,,,16.329,,
"Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3113---Elaboración de azúcares, chocolates, dulces y similares",NA,NA,NA,NA,NA,NA,NA,18.723,8.491,9.623,9.242,14.228,12.43,11.659,16.919,29.24,41.732,53.741,22.215,25.89,30.782,49.274,45.612,39.498,25.433,47.366,46.465,42.251,17.907,11.858,12.906,10.17,15.318,14.331,13.618,-0.584,2.349,12.87,19.143,0.667,2.808,5.622,22.217,13.615,15.82,6.968,18.479,17.765,15.658,-4.285,0.079,13.291,6.292,-2.41,-0.176,1.007,7.197,4.007,-6.815,-0.122,5.634,3.56,2.856,4.92,7.358,9.224,8.779,6.127,6.588,6.966,6.566,6.983,2.707,6.715,6.757,5.985,6.125,6.506,5.111,4.664,4.883,5.939,5.781,5.551,2.674,3.18,4.698,-1.035,2.806,2.918,2.183,-1.824,3.905,10.09,14.742,0.568,2.097,4.51,14.713,9.207,6.187,-3.001,12.319,11.288,8.341,-12.543,-8.392,8.259,7.026,-10.769,-7.566,-4.864,8.887,14.293,6.894,25.056,10.748,10.012,13.629,50.816,29.464,6.766,3.836,42.061,35.037,26.95,0.116,3.091,6.2,11.958,1.577,2.518,4.581,6.597,7.721,9.294,-6.68,6.903,7.205,3.82,-18.687,-18.283,-1.786,-5.419,-18.702,-15.97,-13.605,-4.967,-0.924,2.641,5.795,-3.232,-2.19,-0.447,10.459,12.225,5.257,11.312,11.232,10.113,10.412,20.135,18.364,0.263,10.206,19.352,15.87,14.503,14.777,10.765,9.359,8.797,13.129,12.629,11.766,3.568,-0.383,1.21,-8.061,1.922,1.648,-0.391,-7.925,-0.256,0.548,3.284,-4.847,-3.898,-2.483,10.427,16.267,3.934,13.422,12.618,10.946,11.388,5.685,-8.93,3.091,-5.182,-0.405,-0.744,-1.759,1.746,8.593,,,4.388,,
"Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3114---Conservación de frutas, verduras, guisos y otros alimentos preparados",NA,NA,NA,NA,NA,NA,NA,14.325,15.342,11.361,9.137,14.875,13.714,12.782,15.045,22.147,27.067,30.627,18.765,21.549,23.598,22.035,17.099,17.615,17.686,19.343,18.682,18.387,20.884,20.044,21.368,19.224,20.547,20.74,20.716,15.679,13.252,8.839,10.756,14.358,12.593,12.046,10.017,9.357,8.488,6.089,9.674,9.188,8.353,4.536,5.1,5.065,6.958,4.817,4.963,5.467,11.449,12.716,11.51,8.308,12.084,11.87,10.991,2.796,0.513,-1.65,-1.167,1.638,0.513,0.117,0.723,1.421,3.05,5.284,1.08,1.738,2.593,9.223,11.825,12.484,10.673,10.51,11.213,11.1,6.49,3.901,3.698,4.237,5.193,4.656,4.561,4.506,7.352,7.093,5.298,5.971,6.37,6.103,2.857,1.479,1.762,2.484,2.138,1.994,2.097,6.238,7.771,9.266,11.35,6.974,7.737,8.504,13.989,16.699,15.388,12.552,15.323,15.317,14.735,6.578,0.423,-0.803,-1.51,3.475,2.028,1.161,-0.454,2.311,2.947,4.546,0.936,1.617,2.32,6.094,7.078,8.896,6.56,6.559,7.347,7.157,1.977,-0.06,-0.624,-0.667,0.963,0.41,0.143,0.853,1.572,3.46,6.9,1.212,1.945,3.136,11.419,12.291,10.364,9.613,11.851,11.369,10.932,8.529,4.699,3.644,3.693,6.592,5.594,5.138,2.375,2.638,2.762,2.722,2.524,2.597,2.61,2.667,5.646,5.76,5.431,4.126,4.657,4.844,4.813,3.339,3.719,2.787,4.076,3.971,3.688,2.972,7.105,5.727,4.802,4.932,5.177,5.093,4.02,0.519,2.338,6.446,2.342,2.365,3.364,7.085,7.009,,,7.039,,
