Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3152---Confección de prendas de vestir,NA,NA,NA,NA,NA,NA,NA,-3.172,7.356,-1.061,9.714,2.283,1.155,3.469,15.96,1.093,14.392,20.014,7.874,10.025,12.888,22.268,34.638,31.702,27.213,28.573,29.647,28.905,15.841,25.351,28.083,17.814,20.917,23.414,21.73,20.701,9.588,13.849,15.715,14.552,14.298,14.71,13.885,20.728,17.731,7.884,17.507,17.588,14.738,19.404,14.836,9.133,5.48,16.92,14.111,11.728,9.395,6.477,-2.662,1.369,7.837,4.215,3.473,-7.699,-5.917,-3.199,-1.451,-6.759,-5.612,-4.549,-0.079,-6.999,0.151,-1.887,-3.762,-2.469,-2.316,8.973,6.991,6.884,3.711,7.954,7.591,6.564,-6.468,-2.241,-2.779,-5.202,-4.313,-3.796,-4.158,7.683,1.256,5.686,4.071,4.336,4.796,4.611,0.84,-2.966,0.603,-2.029,-1.084,-0.504,-0.891,4.917,17.836,10.774,15.728,11.322,11.132,12.284,8.492,-3.152,-1.882,-1.768,2.382,0.905,0.215,-4.749,4.136,5.922,4.378,-0.339,1.769,2.43,3.069,-0.165,0.789,9.163,1.391,1.18,3.24,13.397,8.041,12.717,8.067,10.661,11.379,10.475,-3.209,4.363,3.131,4.044,0.567,1.472,2.159,12.271,2.607,4.486,5.526,7.27,6.271,6.068,9.472,18.237,22.468,19.619,13.81,16.867,17.611,12.575,10.155,-1.157,-0.291,11.331,6.711,4.785,5.388,1.097,0.438,0.421,3.205,2.257,1.776,-0.234,6.997,5.893,7.468,3.37,4.219,5.058,3.434,-1.156,3.125,-2.73,1.066,1.77,0.582,-2.328,-63.603,-30.536,-21.906,-33.244,-32.306,-29.649,-21.595,133.031,23.557,23.756,20.941,21.871,22.406,25.302,13.938,,,19.278,,
Actividades secundarias|31-33---Industrias manufactureras|315---Fabricación de prendas de vestir|3159---Confección de accesorios de vestir y otras prendas de vestir no clasificados en otra parte,NA,NA,NA,NA,NA,NA,NA,-5.316,3.414,4.793,21.795,-0.598,1.367,6.44,42.741,36.649,64.247,60.191,39.316,48.711,51.973,47.872,44.237,26.508,20.71,45.868,37.81,32.688,10.843,23.279,30.606,27.869,17.624,22.584,24.025,33.894,18.991,16.063,16.787,25.377,21.585,20.237,12.918,17.676,13.842,5.696,15.499,14.855,12.356,15.102,16.901,11.202,11.639,16.096,14.211,13.551,10.867,7.374,2.094,1.256,8.923,6.362,5.073,-6.726,1.975,1.446,0.796,-1.953,-0.729,-0.359,7.376,-4.399,3.81,10.693,0.658,1.818,4.001,19.17,20.734,14.087,6.567,20.018,17.793,14.854,-4.749,-9.021,-7.342,2.455,-7.077,-7.174,-4.834,24.684,10.585,4.613,4.852,17.16,12.61,10.581,3.23,1.204,2.313,-1.786,2.21,2.245,1.245,1.461,8.477,-2.566,0.595,4.96,2.424,1.984,3.489,-5.668,4.316,4.156,-1.232,0.547,1.404,0.046,10.775,14.557,19.662,5.328,8.398,11.144,9.897,15.55,6.314,11.712,12.824,10.536,10.844,20.222,2.296,23.184,15.075,10.716,14.932,14.97,0.481,20.236,6.764,7.335,10.161,8.93,8.507,10.53,-5.558,2.042,0.781,1.926,1.967,1.657,12.605,18.588,19.039,16.939,15.57,16.803,16.838,9.022,13.697,-1.931,4.135,11.399,6.57,5.937,6.17,4.417,7.808,6.594,5.26,6.11,6.234,0.385,7.483,3.28,7.483,4.039,3.782,4.731,-1.233,-5.454,9.905,-1.965,-3.478,1.033,0.245,10.828,-81.327,-24.113,-14.383,-37.181,-32.389,-27.757,-7.569,489.706,36.621,32.851,69.435,55.93,48.894,22.223,15.204,,,18.44,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",NA,NA,NA,NA,NA,NA,NA,5.205,10.178,-0.73,2.632,7.698,4.728,4.19,15.63,7.623,34.239,33.775,11.525,19.111,22.821,37.224,47.277,27.607,32.853,42.198,36.706,35.644,30.078,33.618,25.983,19.488,31.892,29.816,27.028,20.411,6.984,6.513,12.337,13.44,11.078,11.397,6.378,18.083,15.411,6.813,12.109,13.189,11.557,13.543,7.311,4.797,0.541,10.329,8.485,6.538,-2.286,-6.581,-4.427,-0.258,-4.441,-4.436,-3.47,-5.774,5.842,7.828,10.806,-0.078,2.469,4.461,9.102,-0.645,-1.395,0.134,4.039,2.197,1.674,1.256,0.448,8.894,5.285,0.855,3.484,3.934,-2.169,8.203,0.77,4.954,2.956,2.203,2.899,13.795,3.833,8.333,2.247,8.623,8.524,6.905,-4.383,-0.978,0.249,-1.803,-2.693,-1.697,-1.723,0.465,0.309,-2.451,0.991,0.386,-0.594,-0.203,-4.051,-1.888,1.863,4.784,-2.959,-1.325,0.199,12.311,13.01,10.05,5.093,12.668,11.752,10.015,5.141,4.154,5.734,8.395,4.636,5.014,5.857,14.531,9.414,10.223,7.181,11.924,11.334,10.274,-0.438,6.14,0.857,3.776,2.838,2.158,2.559,1.842,-2.071,5.902,6.312,-0.169,1.889,2.999,6.543,13.792,8.064,7.523,10.198,9.446,8.948,5.399,4.498,-1.089,-2.288,4.93,2.835,1.526,7.919,0.708,4.381,4.993,4.18,4.247,4.431,-6.293,6.63,3.552,2.697,0.185,1.313,1.656,3.011,-5.449,-1.361,-0.323,-1.502,-1.454,-1.171,-1.193,-71.744,-24.082,-15.172,-37.324,-32.784,-28.344,-13.747,198.044,12.471,0.124,35.151,26.368,18.536,10.974,8.732,,,9.833,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3161---Curtido y acabado de cuero y piel",NA,NA,NA,NA,NA,NA,NA,12.82,38.909,21.557,15.193,25.505,24.055,21.704,35.423,40.595,54.313,60.224,38.206,44.002,48.076,64.369,48.389,50.924,45.598,55.621,53.81,51.578,29.28,29.165,20.289,11.856,29.22,25.841,22.191,26.214,7.108,11.805,17.18,16.245,14.639,15.246,0.82,9.215,8.211,6.891,4.856,6.04,6.246,-11.189,-9.373,-9.075,-10.328,-10.279,-9.846,-9.964,3.45,-7.327,-8.028,-0.961,-2.001,-4.189,-3.404,-15.494,1.606,22.056,16.271,-7.314,2.921,6.253,27.794,9.724,-9.619,-0.539,18.318,6.772,4.776,-10.977,-5.841,4.975,-10.978,-8.479,-3.773,-5.641,-1.496,5.874,-8.752,13.295,2.192,-1.985,1.752,9.329,2.77,-1.22,-10.355,5.929,3.389,-0.354,-11.551,-1.934,3.536,3.666,-6.714,-3.235,-1.544,10.277,8.829,-0.889,10.638,9.512,5.734,6.999,-3.31,-9.692,4.616,0.618,-6.663,-2.823,-1.905,16.07,11.185,-3.289,-11.774,13.587,7.402,2.156,-3.083,1.582,13.844,16.332,-0.762,4.059,6.959,22.217,20.745,3.326,2.002,21.467,14.917,11.598,-3.445,12.621,15.534,33.58,4.689,8.21,14.169,21.019,2.932,10.982,7.049,11.168,11.104,9.989,19.349,33.511,27.136,24.505,26.49,26.714,26.123,18.966,10.821,7.225,-2.792,14.631,12.058,8.137,4.466,2.765,-0.116,3.425,3.591,2.359,2.612,-4.001,6.297,0.482,6.65,1.256,1.005,2.356,4.567,-4.724,5.315,-2.317,-0.412,1.436,0.5,-0.109,-67.833,-16.146,-10.265,-34.831,-28.571,-24.135,-9.842,183.576,17.939,6.306,39.105,30.78,23.766,16.47,15.12,,,15.774,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3162---Fabricación de calzado",NA,NA,NA,NA,NA,NA,NA,5.626,8.038,-8.59,-3.128,6.843,1.284,0.17,8.6,-5.992,22.797,27.134,1.157,8.191,12.818,24.75,43.499,23.54,29.161,33.638,29.912,29.705,36.052,40.646,31.078,23.946,38.39,35.825,32.569,19.175,4.965,1.552,6.386,11.824,8.346,7.844,3.526,19.465,21.442,8.477,11.266,14.495,12.974,21.803,13.761,10.208,8.043,17.61,15.119,13.401,-1.524,-3.075,-1.212,-1.296,-2.307,-1.954,-1.802,-3.175,5.449,1.541,11.068,1.14,1.27,3.548,5.377,-1.849,0.418,-0.914,1.607,1.22,0.688,6.604,-0.127,11.131,9.668,3.212,5.769,6.726,-3.006,10.083,-0.436,-1.664,3.376,2.083,1.138,13.629,4.151,11.635,7.691,8.708,9.677,9.19,-3.058,-6.315,-2.543,-1.875,-4.678,-3.959,-3.455,-2.923,3.798,-0.811,-2.423,0.363,-0.038,-0.624,-0.891,0.449,3.894,10.453,-0.214,1.18,3.417,13.854,14.987,13.145,6.383,14.431,13.983,12.024,4.423,4.054,2.62,7.326,4.234,3.676,4.569,11.985,7.538,13.229,10.045,9.714,10.917,10.698,3.594,7.151,-0.921,0.449,5.374,3.175,2.494,-3.821,-4.487,3.805,5.218,-4.16,-1.488,0.153,3.796,9.395,3.879,3.168,6.636,5.661,5.02,2.741,1.006,-3.046,-0.766,1.838,0.141,-0.088,7.56,2.023,7.695,5.658,4.703,5.71,5.697,-3.788,6.77,4.124,1.673,1.521,2.413,2.228,0.768,-4.553,-3.199,0.253,-2.046,-2.448,-1.775,-1.628,-74.534,-26.902,-18.003,-39.199,-34.946,-30.633,-14.478,214.45,9.075,-4.237,34.934,24.885,16.122,7.124,5.795,,,6.455,,
"Actividades secundarias|31-33---Industrias manufactureras|316---Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos|3169---Fabricación de otros productos de cuero, piel y materiales sucedáneos",NA,NA,NA,NA,NA,NA,NA,-7.091,-9.805,35.256,24.346,-8.442,3.466,9.229,37.792,56.394,77.016,35.656,46.916,57.639,50.731,69.733,63.7,11.941,32.263,66.583,44.725,41.201,5.501,10.516,11.142,10.518,8.074,9.023,9.419,16.982,17.651,25.184,36.241,17.333,19.809,24.206,33.158,25.597,-0.374,-0.236,29.18,19.44,13.665,13.052,0.958,1.468,-17.193,6.866,5.382,-0.433,-12.431,-23.731,-18.621,7.028,-17.891,-18.085,-12.705,-6.555,14.834,27.323,1.171,3.046,9.429,7.26,6.936,-7.293,3.949,7.576,-0.182,1.082,2.691,-10.065,14.083,2.204,7.044,1.153,1.484,2.927,2.267,0.765,26.144,31.297,1.48,9.295,15.233,21.001,3.356,3.635,-6.373,11.821,8.827,4.152,-3.023,33.104,11.865,-7.445,14.349,13.484,7.698,8.712,-23.359,-12.331,6.772,-9.239,-10.3,-6.244,-21.112,-4.4,-13.06,-16.66,-13.213,-13.162,-14.108,-2.969,3.318,10.599,22.933,0.304,3.762,8.795,24.54,8.585,15.677,5.434,15.983,15.874,12.777,20.504,6.303,1.488,-2.301,13.374,9.125,5.956,-20.161,-10.581,-7.541,-13.421,-15.651,-12.955,-13.074,14.029,7.402,12.218,12.749,10.721,11.25,11.632,2.218,8.093,3.281,5.197,5.062,4.428,4.626,-4.464,14.914,-5.499,-11.201,5.188,1.423,-1.842,19.09,-12.136,-7.664,3.877,2.099,-1.105,0.061,-27.256,6.474,6.913,0.882,-11.461,-5.831,-4.2,17.367,-13.885,-3.238,0.393,-0.232,-1.278,-0.85,-0.848,-60.328,-23.047,-5.951,-29.758,-27.47,-21.896,-18.659,146.225,21.915,14.222,26.606,24.909,21.576,24.133,11.159,,,17.206,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera,NA,NA,NA,NA,NA,NA,NA,-11.625,11.779,4.796,9.707,-1.559,0.064,2.207,-2.453,5.437,36.278,39.046,1.4,10.725,17.481,53.516,49.533,37.074,41.042,51.494,46.749,45.137,13.375,37.682,44.395,27.083,25.559,31.348,30.178,37.096,0.093,12.409,22.609,16.758,15.288,17.249,24.619,17.971,20.358,3.325,21.487,21.115,16.132,11.309,10.524,6.37,12.827,10.95,9.45,10.292,-1.244,-6.218,-1.071,-5.351,-3.511,-2.735,-3.402,-17.279,0.488,-7.782,-9.589,-9.408,-8.882,-9.058,-1.104,-2.781,-0.635,6.342,-1.928,-1.505,0.444,3.64,8.115,12.715,4.435,5.82,8.098,7.135,10.347,11.512,2.208,0.818,10.927,7.923,6.102,7.156,-1.171,4.388,6.199,2.99,3.446,4.116,13.411,12.316,9.28,5.883,12.885,11.698,10.254,-6.51,1.092,-9.394,-5.218,-2.879,-4.977,-5.035,-3.542,-2.612,4.398,-2.619,-3.08,-0.783,-1.22,-6.86,8.332,4.737,17.492,0.73,2.025,5.656,12.262,11.591,13.563,3.483,11.901,12.453,10.111,12.671,15.059,18.377,28.086,13.95,15.433,18.537,9.354,-3.109,-0.563,-4.349,2.611,1.521,-0.035,-2.066,3.511,-0.387,1.372,0.783,0.389,0.639,16.808,11.314,11.464,16.124,13.925,13.103,13.875,6.643,7.054,6.485,4.35,6.854,6.733,6.112,14.89,9.801,11.526,2.524,12.276,12.03,9.594,1.599,-1.167,1.654,1.214,0.209,0.681,0.809,1.907,4.022,3.251,9.541,2.955,3.053,4.614,2.857,-26.857,-6.299,4.54,-12.016,-10.126,-6.43,-0.352,55.873,29.965,19.79,23.045,25.43,23.843,26.924,14.646,,,20.452,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3211---Aserrado y conservación de la madera,NA,NA,NA,NA,NA,NA,NA,-27.404,6.117,39.687,45.277,-13.086,-4.987,3.767,19.594,5.152,60.172,24.84,12.062,22.916,23.385,56.23,52.26,23.482,43.862,54.287,45.23,44.893,-3.875,35.138,63.931,46.291,14.966,27.206,31.881,59.699,-0.653,19.999,27.521,25.439,23.686,24.729,29.498,15.776,21.712,6.458,23.329,22.824,18.277,18.673,16.576,16.192,16.394,17.788,17.294,17.069,-1.958,-1.651,-3.176,-4.448,-1.83,-2.243,-2.791,-24.066,-3.136,-14.55,-21.112,-15.307,-15.077,-16.552,-3.792,-3.335,1.064,6.94,-3.573,-2.155,-0.054,1.428,2.913,6.411,-7.42,2.141,3.489,0.793,2.383,11.513,3.404,6.133,6.797,5.695,5.794,9.663,-7.926,2.348,16.798,0.785,1.281,4.816,28.665,26.203,17.852,4.167,27.53,24.423,19.282,-14.702,-0.59,-13.402,0.077,-8.261,-9.825,-7.63,-0.148,4.538,16.844,0.385,2.169,6.455,4.997,-9.806,12.862,9.738,32.171,1.664,4.252,10.662,26.084,21.496,22.903,1.496,23.507,23.303,17.323,9.253,13.491,16.308,34.536,11.595,13.18,18.246,8.153,-10.979,-4.487,-10.579,-2.598,-3.251,-5.229,-5.279,1.937,-1.82,-1.587,-1.572,-1.657,-1.639,17.814,11.448,7.818,7.208,14.428,12.177,10.91,-0.202,3.737,2.771,0.364,1.838,2.144,1.705,15.521,8.257,16.477,5.796,11.688,13.265,11.45,-0.86,-6.504,-2.798,-5.442,-3.747,-3.425,-3.891,3.165,3.423,-0.931,6.211,3.293,1.853,2.842,-2.818,-20.89,-8.456,2.64,-11.809,-10.697,-7.571,-1.697,29.86,22.952,16.183,12.386,15.978,16.031,24.387,19.493,,,21.863,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3212---Fabricación de laminados y aglutinados de madera,NA,NA,NA,NA,NA,NA,NA,6.503,-0.208,2.248,21.873,2.939,2.689,7.891,44.415,38.67,31.043,30.918,41.458,37.703,35.625,31.048,31.051,42.332,32.503,31.05,34.92,34.206,30.593,35.193,34.061,29.207,32.915,33.33,32.126,14.79,9.703,9.309,3.338,12.179,11.135,8.909,8.289,5.669,7.452,8.66,6.973,7.145,7.555,0.527,-5.608,-8.586,-12.244,-2.515,-4.694,-6.76,-22.23,-22.103,-24.696,-20.146,-22.169,-23.039,-22.294,-9.922,5.92,1.228,1.146,-2.309,-1.118,-0.519,-3.63,-20.004,-7.645,1.948,-12.161,-10.604,-7.226,18.923,53.31,51.838,26.745,35.24,41.153,36.893,23.536,12.647,3.93,2.609,17.678,12.409,9.726,0.049,-11.989,-14.887,-15.547,-6.15,-9.246,-10.859,-11.583,-1.636,4.679,4.243,-6.78,-2.972,-1.222,10.435,4.891,-9.352,0.091,7.61,1.529,1.161,-2.829,-5.248,3.344,-4.171,-4.031,-1.67,-2.304,-6.857,0.303,-9.176,-3.244,-3.346,-5.307,-4.795,15.135,18.347,20.877,23.059,16.769,18.095,19.348,26.788,14.312,20.404,8.798,20.354,20.37,17.358,9.192,17.766,25,32.652,13.392,17.227,20.949,-6.638,-0.962,-15.117,-19.133,-3.75,-7.754,-10.766,1.1,-5.256,17.212,28.411,-2.227,4.074,9.911,25.284,37.435,10.34,6.782,31.448,23.742,18.989,4.308,-5.868,-0.35,-0.626,-1.089,-0.848,-0.792,-3.228,3.037,2.158,6.315,-0.065,0.662,2.086,3.807,-2.916,3.045,5.385,0.309,1.217,2.31,12.068,-14.153,10.482,17.554,-1.139,2.789,6.779,27.632,88.495,46.309,33.897,54.253,51.367,46.17,34.759,9.82,,,21.43,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3219---Fabricación de otros productos de madera,NA,NA,NA,NA,NA,NA,NA,8.721,20.63,-10.787,-13.128,13.8,5.119,0.318,-25.313,3.193,19.826,54.557,-12.425,-2.761,10.299,52.196,48.132,49.424,39.509,50.031,49.807,46.519,37.396,41.108,30.079,10.445,39.348,35.934,28.185,15.622,0.14,5.224,19.067,7.376,6.617,9.878,19.132,21.785,20.13,-0.968,20.45,20.338,14.291,0.691,5.013,-3.477,10.683,2.861,0.66,3.125,1.886,-10.771,3.824,-5.413,-4.604,-1.798,-2.752,-5.691,5.161,0.318,5.675,-0.486,-0.203,1.306,2.904,-0.927,-2.051,6.005,0.962,-0.104,1.532,5.702,12.18,17.505,15.44,8.924,11.901,12.891,19.705,11.427,0.861,-3.757,15.465,10.144,6.169,4.886,7.373,8.022,-2.021,6.115,6.751,4.478,-2.484,-0.481,1.089,7.875,-1.482,-0.614,1.449,4.905,2.96,-4.777,-11.169,3.922,0.935,-2.194,-7.77,-11.055,-8.586,-6.112,-9.414,-9.146,-8.434,-2.929,2.451,-1.01,0.126,-0.285,-0.521,-0.365,-5.057,-4.271,-0.772,5.532,-4.66,-3.399,-1.239,17.221,18.217,22.028,19.104,17.726,19.159,19.145,11.211,10.234,4.385,4.456,10.714,8.554,7.495,3.101,6.287,3.246,7.884,4.716,4.234,5.15,16.582,12.377,16.599,28.081,14.418,15.127,18.464,14.943,9.943,11.438,8.971,12.416,12.094,11.224,14.864,13.182,5.963,-0.885,14.033,11.392,8.042,4.877,5.574,7.986,8.731,5.219,6.08,6.744,0.359,5.172,8.648,13.231,2.728,4.604,6.804,8.976,-34.457,-4.816,5.579,-12.911,-10.247,-5.969,-0.672,89.285,36.697,22.211,33.445,34.58,30.825,28.935,10.425,,,18.977,,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel,NA,NA,NA,NA,NA,NA,NA,-1.019,4.208,14.987,21.442,1.635,6.026,9.674,42.592,76.698,69.143,83.93,60.347,63.485,68.842,63.852,18.396,15.554,8.839,37.775,29.574,23.655,-0.254,9.495,20.367,18.119,4.552,9.757,11.858,20.087,18.001,18.297,21.262,19.01,18.753,19.418,19.162,21.538,13.468,15.766,20.378,17.894,17.321,17.522,15.805,16.698,9.318,16.635,16.657,14.706,7.388,3.986,-0.083,1.037,5.642,3.66,2.996,-2.759,3.235,4.117,2.363,0.269,1.553,1.754,9.059,4.361,4.941,10.301,6.616,6.043,7.107,7.733,13.146,19.766,17.974,10.489,13.63,14.748,15.153,14.959,6.653,3.266,15.052,12.055,9.728,7.753,4.452,7.525,10.435,6.034,6.54,7.51,10.77,10.407,8.155,9.322,10.584,9.751,9.641,8.205,7.559,7.701,10.188,7.874,7.815,8.421,11.093,7.325,6.837,4.595,9.168,8.382,7.4,3.359,10.043,12.203,8.539,6.715,8.541,8.54,7.539,2.793,0.12,1.559,5.081,3.375,2.917,5.769,9.037,9.778,11.461,7.424,8.208,9.019,7.245,4.557,3.994,2.773,5.863,5.232,4.605,4.582,4.377,4.988,9.226,4.478,4.648,5.794,9.569,11.222,14.91,13.535,10.408,11.916,12.334,14.57,13.654,9.209,8.643,14.102,12.419,11.433,10.282,9.725,12.349,10.767,9.998,10.784,10.78,6.971,10.634,9.61,10.522,8.831,9.095,9.458,10.152,4.199,3.247,1.839,7.079,5.774,4.762,1.901,-7.776,-0.24,3.523,-2.96,-2.056,-0.662,0.556,27.361,15.903,15.006,13.353,14.216,14.422,16.439,12.514,,,14.334,,
"Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3221---Fabricación de pulpa, papel y cartón",NA,NA,NA,NA,NA,NA,NA,-5.121,-0.316,14.398,34.285,-2.62,2.999,10.096,71.761,103.166,90.476,94.326,88.497,89.223,90.635,58.447,8.275,3.474,-0.804,29.63,19.974,14.114,-12.557,-1.121,16.293,14.876,-7.07,0.369,3.925,25.963,21.044,17.993,15.837,23.452,21.438,19.92,12.155,21.147,10.001,18.809,16.656,14.27,15.458,22.499,14.931,13.485,5.457,18.565,16.812,13.754,-0.413,-4.318,-7.521,-9.32,-2.381,-4.104,-5.406,-13.006,-5.399,-0.408,2.318,-9.249,-6.391,-4.306,12.95,9.26,5.811,9.927,11.05,9.248,9.422,8.796,11.026,21.57,19.87,9.926,13.805,15.364,18.327,19.177,4.694,-0.106,18.762,13.756,10.052,1.497,0.585,7.534,6.844,1.029,3.159,4.053,6.917,4.111,2.24,6.268,5.483,4.376,4.847,5.929,10.323,10.707,10.436,8.146,9.002,9.364,7.347,6.183,6.209,3.852,6.748,6.565,5.873,4.272,8.457,9.646,13.003,6.415,7.508,8.882,13.893,2.146,0.06,-4.02,7.764,5.105,2.737,-0.09,6.586,9.163,13.086,3.212,5.168,7.087,7.672,5.525,1.545,0.845,6.575,4.859,3.832,2.094,2.029,4.345,4.948,2.062,2.816,3.346,8.338,7.517,9.166,12.932,7.923,8.34,9.499,18.005,14.513,11.18,10.061,16.246,14.535,13.37,8.874,12.104,17.074,15.089,10.476,12.64,13.259,8.632,14.362,10.205,11.556,11.517,11.069,11.194,10.371,1.543,-0.581,-1.567,5.814,3.651,2.306,-1.366,-7.913,-5.727,-2.959,-4.609,-4.972,-4.473,-2.651,17.419,19.618,13.824,6.947,11.025,11.73,15.766,11.872,,,13.721,,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3222---Fabricación de productos de cartón y papel,NA,NA,NA,NA,NA,NA,NA,2.16,8.055,15.47,11.947,5.092,8.495,9.339,21.6,55.931,51.789,74.711,39.154,43.563,51.359,69.346,28.742,27.885,18.35,46.081,39.368,33.296,11.447,18.622,23.732,20.8,15.07,18.003,18.72,15.702,15.82,18.533,25.526,15.763,16.747,19.038,24.855,21.83,16.148,13.558,23.279,20.709,18.741,13.89,16.456,19.05,12.249,15.211,16.542,15.412,13.512,10.09,5.106,8.423,11.732,9.385,9.138,4.297,8.751,6.894,2.389,6.58,6.687,5.594,6.823,1.638,4.444,10.524,4.112,4.225,5.778,7.088,14.412,18.721,16.85,10.828,13.525,14.382,13.194,12.513,7.816,5.316,12.835,11.041,9.534,11.789,6.827,7.52,12.506,9.181,8.604,9.592,13.027,14.048,11.563,10.995,13.552,12.868,12.382,9.465,6.101,6.113,10.057,7.727,7.179,7.918,13.101,7.952,7.182,4.985,10.482,9.372,8.224,2.894,10.899,13.598,6.216,6.873,9.089,8.36,4.263,3.134,0.151,4.649,3.681,2.47,3.012,9.068,10.319,10.102,10.636,9.71,9.841,10.042,7.025,4.068,5.273,3.774,5.499,5.423,5.004,5.873,5.58,5.312,11.385,5.724,5.586,7.042,10.185,13.056,17.775,13.821,11.644,13.697,13.729,12.88,13.25,8.297,7.974,13.07,11.415,10.515,11.006,8.593,10.106,8.689,9.762,9.878,9.574,6.133,8.801,9.31,9.996,7.494,8.107,8.586,10.039,5.57,5.195,3.597,7.732,6.866,6.026,3.593,-7.708,2.399,6.703,-2.123,-0.603,1.23,2.138,32.29,14.258,15.533,16.52,15.737,15.683,16.755,12.797,,,14.611,,
